#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 3,4
# Vessel count: 12,8
# Number of cargoes: 80
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
86
# number of vessels
20
# for each vessel: vessel index, home port, starting time, capacity
1,13,0,130000
2,78,0,130000
3,73,0,130000
4,41,0,130000
5,33,491,130000
6,45,755,130000
7,41,0,130000
8,30,40,130000
9,24,756,130000
10,62,0,130000
11,58,0,130000
12,72,117,130000
13,62,0,71000
14,72,0,71000
15,75,0,71000
16,12,0,71000
17,19,0,71000
18,56,669,71000
19,71,0,71000
20,33,0,71000
# number of cargoes
80
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,23,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,74,75,76,78,79,80
2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
4,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,51,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
5,1,2,3,4,5,6,8,9,10,12,13,16,18,19,20,21,22,25,26,28,29,30,31,33,35,36,37,38,39,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,67,68,69,75,76,78,80
6,1,2,3,4,6,8,9,10,11,13,16,17,18,19,20,21,22,26,28,29,30,31,32,33,35,36,37,39,41,42,43,44,45,49,52,53,54,56,57,58,59,61,62,63,64,65,67,68,69,72,75,76,78,80
7,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,51,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
8,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,75,76,78,80
9,1,2,3,4,5,6,8,9,10,13,16,19,20,21,22,25,29,30,31,33,35,36,37,42,43,44,49,52,53,54,56,57,58,59,62,63,64,65,67,68,69,75,76,78
10,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,23,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,75,76,78,79,80
11,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
12,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
13,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
14,1,2,3,4,7,8,9,10,11,13,14,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,60,61,62,65,70,71,72,74,75,76,78,79,80
15,1,2,3,4,7,8,9,10,11,13,14,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,60,61,62,65,70,71,72,74,75,76,78,79,80
16,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
17,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
18,1,2,3,4,8,9,10,11,13,17,18,20,21,22,25,26,29,30,31,32,35,41,45,52,53,54,56,58,61,62,65,72,75,76,78,80
19,1,2,3,4,7,8,9,10,11,13,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,61,62,65,71,72,74,75,76,78,79,80
20,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,61,62,65,71,72,74,75,76,78,79,80
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
13,1,30,474,591678
14,1,30,474,591678
15,1,30,474,591678
16,1,30,474,591678
17,1,30,474,591678
18,1,30,474,591678
19,1,30,474,591678
20,1,30,474,591678
1,1,31,270,408341
2,1,31,270,408341
3,1,31,270,408341
4,1,31,270,408341
5,1,31,270,408341
6,1,31,270,408341
7,1,31,270,408341
8,1,31,270,408341
9,1,31,270,408341
10,1,31,270,408341
11,1,31,270,408341
12,1,31,270,408341
13,1,31,270,336727
14,1,31,270,336727
15,1,31,270,336727
16,1,31,270,336727
17,1,31,270,336727
18,1,31,270,336727
19,1,31,270,336727
20,1,31,270,336727
1,1,32,555,840321
2,1,32,555,840321
3,1,32,555,840321
4,1,32,555,840321
5,1,32,555,840321
6,1,32,555,840321
7,1,32,555,840321
8,1,32,555,840321
9,1,32,555,840321
10,1,32,555,840321
11,1,32,555,840321
12,1,32,555,840321
13,1,32,555,692947
14,1,32,555,692947
15,1,32,555,692947
16,1,32,555,692947
17,1,32,555,692947
18,1,32,555,692947
19,1,32,555,692947
20,1,32,555,692947
1,1,33,542,820412
2,1,33,542,820412
3,1,33,542,820412
4,1,33,542,820412
5,1,33,542,820412
6,1,33,542,820412
7,1,33,542,820412
8,1,33,542,820412
9,1,33,542,820412
10,1,33,542,820412
11,1,33,542,820412
12,1,33,542,820412
13,1,33,542,676530
14,1,33,542,676530
15,1,33,542,676530
16,1,33,542,676530
17,1,33,542,676530
18,1,33,542,676530
19,1,33,542,676530
20,1,33,542,676530
1,1,34,542,820622
2,1,34,542,820622
3,1,34,542,820622
4,1,34,542,820622
5,1,34,542,820622
6,1,34,542,820622
7,1,34,542,820622
8,1,34,542,820622
9,1,34,542,820622
10,1,34,542,820622
11,1,34,542,820622
12,1,34,542,820622
13,1,34,542,676703
14,1,34,542,676703
15,1,34,542,676703
16,1,34,542,676703
17,1,34,542,676703
18,1,34,542,676703
19,1,34,542,676703
20,1,34,542,676703
1,1,35,551,834144
2,1,35,551,834144
3,1,35,551,834144
4,1,35,551,834144
5,1,35,551,834144
6,1,35,551,834144
7,1,35,551,834144
8,1,35,551,834144
9,1,35,551,834144
10,1,35,551,834144
11,1,35,551,834144
12,1,35,551,834144
13,1,35,551,687853
14,1,35,551,687853
15,1,35,551,687853
16,1,35,551,687853
17,1,35,551,687853
18,1,35,551,687853
19,1,35,551,687853
20,1,35,551,687853
1,1,36,552,836265
2,1,36,552,836265
3,1,36,552,836265
4,1,36,552,836265
5,1,36,552,836265
6,1,36,552,836265
7,1,36,552,836265
8,1,36,552,836265
9,1,36,552,836265
10,1,36,552,836265
11,1,36,552,836265
12,1,36,552,836265
13,1,36,552,689603
14,1,36,552,689603
15,1,36,552,689603
16,1,36,552,689603
17,1,36,552,689603
18,1,36,552,689603
19,1,36,552,689603
20,1,36,552,689603
1,1,37,555,841062
2,1,37,555,841062
3,1,37,555,841062
4,1,37,555,841062
5,1,37,555,841062
6,1,37,555,841062
7,1,37,555,841062
8,1,37,555,841062
9,1,37,555,841062
10,1,37,555,841062
11,1,37,555,841062
12,1,37,555,841062
13,1,37,555,693558
14,1,37,555,693558
15,1,37,555,693558
16,1,37,555,693558
17,1,37,555,693558
18,1,37,555,693558
19,1,37,555,693558
20,1,37,555,693558
1,1,38,614,930413
2,1,38,614,930413
3,1,38,614,930413
4,1,38,614,930413
5,1,38,614,930413
6,1,38,614,930413
7,1,38,614,930413
8,1,38,614,930413
9,1,38,614,930413
10,1,38,614,930413
11,1,38,614,930413
12,1,38,614,930413
13,1,38,614,767239
14,1,38,614,767239
15,1,38,614,767239
16,1,38,614,767239
17,1,38,614,767239
18,1,38,614,767239
19,1,38,614,767239
20,1,38,614,767239
1,1,39,542,820847
2,1,39,542,820847
3,1,39,542,820847
4,1,39,542,820847
5,1,39,542,820847
6,1,39,542,820847
7,1,39,542,820847
8,1,39,542,820847
9,1,39,542,820847
10,1,39,542,820847
11,1,39,542,820847
12,1,39,542,820847
13,1,39,542,676888
14,1,39,542,676888
15,1,39,542,676888
16,1,39,542,676888
17,1,39,542,676888
18,1,39,542,676888
19,1,39,542,676888
20,1,39,542,676888
1,1,40,325,491975
2,1,40,325,491975
3,1,40,325,491975
4,1,40,325,491975
5,1,40,325,491975
6,1,40,325,491975
7,1,40,325,491975
8,1,40,325,491975
9,1,40,325,491975
10,1,40,325,491975
11,1,40,325,491975
12,1,40,325,491975
13,1,40,325,405694
14,1,40,325,405694
15,1,40,325,405694
16,1,40,325,405694
17,1,40,325,405694
18,1,40,325,405694
19,1,40,325,405694
20,1,40,325,405694
1,1,41,331,502016
2,1,41,331,502016
3,1,41,331,502016
4,1,41,331,502016
5,1,41,331,502016
6,1,41,331,502016
7,1,41,331,502016
8,1,41,331,502016
9,1,41,331,502016
10,1,41,331,502016
11,1,41,331,502016
12,1,41,331,502016
13,1,41,331,413973
14,1,41,331,413973
15,1,41,331,413973
16,1,41,331,413973
17,1,41,331,413973
18,1,41,331,413973
19,1,41,331,413973
20,1,41,331,413973
1,1,42,277,419617
2,1,42,277,419617
3,1,42,277,419617
4,1,42,277,419617
5,1,42,277,419617
6,1,42,277,419617
7,1,42,277,419617
8,1,42,277,419617
9,1,42,277,419617
10,1,42,277,419617
11,1,42,277,419617
12,1,42,277,419617
13,1,42,277,346025
14,1,42,277,346025
15,1,42,277,346025
16,1,42,277,346025
17,1,42,277,346025
18,1,42,277,346025
19,1,42,277,346025
20,1,42,277,346025
1,1,43,355,537063
2,1,43,355,537063
3,1,43,355,537063
4,1,43,355,537063
5,1,43,355,537063
6,1,43,355,537063
7,1,43,355,537063
8,1,43,355,537063
9,1,43,355,537063
10,1,43,355,537063
11,1,43,355,537063
12,1,43,355,537063
13,1,43,355,442874
14,1,43,355,442874
15,1,43,355,442874
16,1,43,355,442874
17,1,43,355,442874
18,1,43,355,442874
19,1,43,355,442874
20,1,43,355,442874
1,1,44,335,506911
2,1,44,335,506911
3,1,44,335,506911
4,1,44,335,506911
5,1,44,335,506911
6,1,44,335,506911
7,1,44,335,506911
8,1,44,335,506911
9,1,44,335,506911
10,1,44,335,506911
11,1,44,335,506911
12,1,44,335,506911
13,1,44,335,418010
14,1,44,335,418010
15,1,44,335,418010
16,1,44,335,418010
17,1,44,335,418010
18,1,44,335,418010
19,1,44,335,418010
20,1,44,335,418010
1,1,45,292,441613
2,1,45,292,441613
3,1,45,292,441613
4,1,45,292,441613
5,1,45,292,441613
6,1,45,292,441613
7,1,45,292,441613
8,1,45,292,441613
9,1,45,292,441613
10,1,45,292,441613
11,1,45,292,441613
12,1,45,292,441613
13,1,45,292,364163
14,1,45,292,364163
15,1,45,292,364163
16,1,45,292,364163
17,1,45,292,364163
18,1,45,292,364163
19,1,45,292,364163
20,1,45,292,364163
1,1,46,349,528610
2,1,46,349,528610
3,1,46,349,528610
4,1,46,349,528610
5,1,46,349,528610
6,1,46,349,528610
7,1,46,349,528610
8,1,46,349,528610
9,1,46,349,528610
10,1,46,349,528610
11,1,46,349,528610
12,1,46,349,528610
13,1,46,349,435903
14,1,46,349,435903
15,1,46,349,435903
16,1,46,349,435903
17,1,46,349,435903
18,1,46,349,435903
19,1,46,349,435903
20,1,46,349,435903
1,1,47,346,523390
2,1,47,346,523390
3,1,47,346,523390
4,1,47,346,523390
5,1,47,346,523390
6,1,47,346,523390
7,1,47,346,523390
8,1,47,346,523390
9,1,47,346,523390
10,1,47,346,523390
11,1,47,346,523390
12,1,47,346,523390
13,1,47,346,431599
14,1,47,346,431599
15,1,47,346,431599
16,1,47,346,431599
17,1,47,346,431599
18,1,47,346,431599
19,1,47,346,431599
20,1,47,346,431599
1,1,48,371,562268
2,1,48,371,562268
3,1,48,371,562268
4,1,48,371,562268
5,1,48,371,562268
6,1,48,371,562268
7,1,48,371,562268
8,1,48,371,562268
9,1,48,371,562268
10,1,48,371,562268
11,1,48,371,562268
12,1,48,371,562268
13,1,48,371,463658
14,1,48,371,463658
15,1,48,371,463658
16,1,48,371,463658
17,1,48,371,463658
18,1,48,371,463658
19,1,48,371,463658
20,1,48,371,463658
1,1,49,341,516831
2,1,49,341,516831
3,1,49,341,516831
4,1,49,341,516831
5,1,49,341,516831
6,1,49,341,516831
7,1,49,341,516831
8,1,49,341,516831
9,1,49,341,516831
10,1,49,341,516831
11,1,49,341,516831
12,1,49,341,516831
13,1,49,341,426190
14,1,49,341,426190
15,1,49,341,426190
16,1,49,341,426190
17,1,49,341,426190
18,1,49,341,426190
19,1,49,341,426190
20,1,49,341,426190
1,1,50,333,503617
2,1,50,333,503617
3,1,50,333,503617
4,1,50,333,503617
5,1,50,333,503617
6,1,50,333,503617
7,1,50,333,503617
8,1,50,333,503617
9,1,50,333,503617
10,1,50,333,503617
11,1,50,333,503617
12,1,50,333,503617
13,1,50,333,415294
14,1,50,333,415294
15,1,50,333,415294
16,1,50,333,415294
17,1,50,333,415294
18,1,50,333,415294
19,1,50,333,415294
20,1,50,333,415294
1,1,51,353,534708
2,1,51,353,534708
3,1,51,353,534708
4,1,51,353,534708
5,1,51,353,534708
6,1,51,353,534708
7,1,51,353,534708
8,1,51,353,534708
9,1,51,353,534708
10,1,51,353,534708
11,1,51,353,534708
12,1,51,353,534708
13,1,51,353,440932
14,1,51,353,440932
15,1,51,353,440932
16,1,51,353,440932
17,1,51,353,440932
18,1,51,353,440932
19,1,51,353,440932
20,1,51,353,440932
1,1,52,365,553295
2,1,52,365,553295
3,1,52,365,553295
4,1,52,365,553295
5,1,52,365,553295
6,1,52,365,553295
7,1,52,365,553295
8,1,52,365,553295
9,1,52,365,553295
10,1,52,365,553295
11,1,52,365,553295
12,1,52,365,553295
13,1,52,365,456259
14,1,52,365,456259
15,1,52,365,456259
16,1,52,365,456259
17,1,52,365,456259
18,1,52,365,456259
19,1,52,365,456259
20,1,52,365,456259
1,1,53,347,525830
2,1,53,347,525830
3,1,53,347,525830
4,1,53,347,525830
5,1,53,347,525830
6,1,53,347,525830
7,1,53,347,525830
8,1,53,347,525830
9,1,53,347,525830
10,1,53,347,525830
11,1,53,347,525830
12,1,53,347,525830
13,1,53,347,433611
14,1,53,347,433611
15,1,53,347,433611
16,1,53,347,433611
17,1,53,347,433611
18,1,53,347,433611
19,1,53,347,433611
20,1,53,347,433611
1,1,54,329,499034
2,1,54,329,499034
3,1,54,329,499034
4,1,54,329,499034
5,1,54,329,499034
6,1,54,329,499034
7,1,54,329,499034
8,1,54,329,499034
9,1,54,329,499034
10,1,54,329,499034
11,1,54,329,499034
12,1,54,329,499034
13,1,54,329,411514
14,1,54,329,411514
15,1,54,329,411514
16,1,54,329,411514
17,1,54,329,411514
18,1,54,329,411514
19,1,54,329,411514
20,1,54,329,411514
1,1,55,375,568057
2,1,55,375,568057
3,1,55,375,568057
4,1,55,375,568057
5,1,55,375,568057
6,1,55,375,568057
7,1,55,375,568057
8,1,55,375,568057
9,1,55,375,568057
10,1,55,375,568057
11,1,55,375,568057
12,1,55,375,568057
13,1,55,375,468432
14,1,55,375,468432
15,1,55,375,468432
16,1,55,375,468432
17,1,55,375,468432
18,1,55,375,468432
19,1,55,375,468432
20,1,55,375,468432
1,1,56,330,499702
2,1,56,330,499702
3,1,56,330,499702
4,1,56,330,499702
5,1,56,330,499702
6,1,56,330,499702
7,1,56,330,499702
8,1,56,330,499702
9,1,56,330,499702
10,1,56,330,499702
11,1,56,330,499702
12,1,56,330,499702
13,1,56,330,412065
14,1,56,330,412065
15,1,56,330,412065
16,1,56,330,412065
17,1,56,330,412065
18,1,56,330,412065
19,1,56,330,412065
20,1,56,330,412065
1,1,57,353,534791
2,1,57,353,534791
3,1,57,353,534791
4,1,57,353,534791
5,1,57,353,534791
6,1,57,353,534791
7,1,57,353,534791
8,1,57,353,534791
9,1,57,353,534791
10,1,57,353,534791
11,1,57,353,534791
12,1,57,353,534791
13,1,57,353,441000
14,1,57,353,441000
15,1,57,353,441000
16,1,57,353,441000
17,1,57,353,441000
18,1,57,353,441000
19,1,57,353,441000
20,1,57,353,441000
1,1,58,379,573521
2,1,58,379,573521
3,1,58,379,573521
4,1,58,379,573521
5,1,58,379,573521
6,1,58,379,573521
7,1,58,379,573521
8,1,58,379,573521
9,1,58,379,573521
10,1,58,379,573521
11,1,58,379,573521
12,1,58,379,573521
13,1,58,379,472938
14,1,58,379,472938
15,1,58,379,472938
16,1,58,379,472938
17,1,58,379,472938
18,1,58,379,472938
19,1,58,379,472938
20,1,58,379,472938
1,1,59,385,583011
2,1,59,385,583011
3,1,59,385,583011
4,1,59,385,583011
5,1,59,385,583011
6,1,59,385,583011
7,1,59,385,583011
8,1,59,385,583011
9,1,59,385,583011
10,1,59,385,583011
11,1,59,385,583011
12,1,59,385,583011
13,1,59,385,480763
14,1,59,385,480763
15,1,59,385,480763
16,1,59,385,480763
17,1,59,385,480763
18,1,59,385,480763
19,1,59,385,480763
20,1,59,385,480763
1,1,60,334,505804
2,1,60,334,505804
3,1,60,334,505804
4,1,60,334,505804
5,1,60,334,505804
6,1,60,334,505804
7,1,60,334,505804
8,1,60,334,505804
9,1,60,334,505804
10,1,60,334,505804
11,1,60,334,505804
12,1,60,334,505804
13,1,60,334,417097
14,1,60,334,417097
15,1,60,334,417097
16,1,60,334,417097
17,1,60,334,417097
18,1,60,334,417097
19,1,60,334,417097
20,1,60,334,417097
1,1,61,389,589627
2,1,61,389,589627
3,1,61,389,589627
4,1,61,389,589627
5,1,61,389,589627
6,1,61,389,589627
7,1,61,389,589627
8,1,61,389,589627
9,1,61,389,589627
10,1,61,389,589627
11,1,61,389,589627
12,1,61,389,589627
13,1,61,389,486219
14,1,61,389,486219
15,1,61,389,486219
16,1,61,389,486219
17,1,61,389,486219
18,1,61,389,486219
19,1,61,389,486219
20,1,61,389,486219
1,1,62,370,560014
2,1,62,370,560014
3,1,62,370,560014
4,1,62,370,560014
5,1,62,370,560014
6,1,62,370,560014
7,1,62,370,560014
8,1,62,370,560014
9,1,62,370,560014
10,1,62,370,560014
11,1,62,370,560014
12,1,62,370,560014
13,1,62,370,461800
14,1,62,370,461800
15,1,62,370,461800
16,1,62,370,461800
17,1,62,370,461800
18,1,62,370,461800
19,1,62,370,461800
20,1,62,370,461800
1,1,63,350,530028
2,1,63,350,530028
3,1,63,350,530028
4,1,63,350,530028
5,1,63,350,530028
6,1,63,350,530028
7,1,63,350,530028
8,1,63,350,530028
9,1,63,350,530028
10,1,63,350,530028
11,1,63,350,530028
12,1,63,350,530028
13,1,63,350,437073
14,1,63,350,437073
15,1,63,350,437073
16,1,63,350,437073
17,1,63,350,437073
18,1,63,350,437073
19,1,63,350,437073
20,1,63,350,437073
1,1,64,392,594439
2,1,64,392,594439
3,1,64,392,594439
4,1,64,392,594439
5,1,64,392,594439
6,1,64,392,594439
7,1,64,392,594439
8,1,64,392,594439
9,1,64,392,594439
10,1,64,392,594439
11,1,64,392,594439
12,1,64,392,594439
13,1,64,392,490187
14,1,64,392,490187
15,1,64,392,490187
16,1,64,392,490187
17,1,64,392,490187
18,1,64,392,490187
19,1,64,392,490187
20,1,64,392,490187
1,1,65,347,526190
2,1,65,347,526190
3,1,65,347,526190
4,1,65,347,526190
5,1,65,347,526190
6,1,65,347,526190
7,1,65,347,526190
8,1,65,347,526190
9,1,65,347,526190
10,1,65,347,526190
11,1,65,347,526190
12,1,65,347,526190
13,1,65,347,433908
14,1,65,347,433908
15,1,65,347,433908
16,1,65,347,433908
17,1,65,347,433908
18,1,65,347,433908
19,1,65,347,433908
20,1,65,347,433908
1,1,66,339,513953
2,1,66,339,513953
3,1,66,339,513953
4,1,66,339,513953
5,1,66,339,513953
6,1,66,339,513953
7,1,66,339,513953
8,1,66,339,513953
9,1,66,339,513953
10,1,66,339,513953
11,1,66,339,513953
12,1,66,339,513953
13,1,66,339,423817
14,1,66,339,423817
15,1,66,339,423817
16,1,66,339,423817
17,1,66,339,423817
18,1,66,339,423817
19,1,66,339,423817
20,1,66,339,423817
1,1,67,309,467351
2,1,67,309,467351
3,1,67,309,467351
4,1,67,309,467351
5,1,67,309,467351
6,1,67,309,467351
7,1,67,309,467351
8,1,67,309,467351
9,1,67,309,467351
10,1,67,309,467351
11,1,67,309,467351
12,1,67,309,467351
13,1,67,309,385388
14,1,67,309,385388
15,1,67,309,385388
16,1,67,309,385388
17,1,67,309,385388
18,1,67,309,385388
19,1,67,309,385388
20,1,67,309,385388
1,1,68,351,530889
2,1,68,351,530889
3,1,68,351,530889
4,1,68,351,530889
5,1,68,351,530889
6,1,68,351,530889
7,1,68,351,530889
8,1,68,351,530889
9,1,68,351,530889
10,1,68,351,530889
11,1,68,351,530889
12,1,68,351,530889
13,1,68,351,437783
14,1,68,351,437783
15,1,68,351,437783
16,1,68,351,437783
17,1,68,351,437783
18,1,68,351,437783
19,1,68,351,437783
20,1,68,351,437783
1,1,69,180,272279
2,1,69,180,272279
3,1,69,180,272279
4,1,69,180,272279
5,1,69,180,272279
6,1,69,180,272279
7,1,69,180,272279
8,1,69,180,272279
9,1,69,180,272279
10,1,69,180,272279
11,1,69,180,272279
12,1,69,180,272279
13,1,69,180,224527
14,1,69,180,224527
15,1,69,180,224527
16,1,69,180,224527
17,1,69,180,224527
18,1,69,180,224527
19,1,69,180,224527
20,1,69,180,224527
1,1,70,707,1070125
2,1,70,707,1070125
3,1,70,707,1070125
4,1,70,707,1070125
5,1,70,707,1070125
6,1,70,707,1070125
7,1,70,707,1070125
8,1,70,707,1070125
9,1,70,707,1070125
10,1,70,707,1070125
11,1,70,707,1070125
12,1,70,707,1070125
13,1,70,707,882449
14,1,70,707,882449
15,1,70,707,882449
16,1,70,707,882449
17,1,70,707,882449
18,1,70,707,882449
19,1,70,707,882449
20,1,70,707,882449
1,1,71,640,969169
2,1,71,640,969169
3,1,71,640,969169
4,1,71,640,969169
5,1,71,640,969169
6,1,71,640,969169
7,1,71,640,969169
8,1,71,640,969169
9,1,71,640,969169
10,1,71,640,969169
11,1,71,640,969169
12,1,71,640,969169
13,1,71,640,799198
14,1,71,640,799198
15,1,71,640,799198
16,1,71,640,799198
17,1,71,640,799198
18,1,71,640,799198
19,1,71,640,799198
20,1,71,640,799198
1,1,72,662,1003280
2,1,72,662,1003280
3,1,72,662,1003280
4,1,72,662,1003280
5,1,72,662,1003280
6,1,72,662,1003280
7,1,72,662,1003280
8,1,72,662,1003280
9,1,72,662,1003280
10,1,72,662,1003280
11,1,72,662,1003280
12,1,72,662,1003280
13,1,72,662,827326
14,1,72,662,827326
15,1,72,662,827326
16,1,72,662,827326
17,1,72,662,827326
18,1,72,662,827326
19,1,72,662,827326
20,1,72,662,827326
1,1,73,708,1071593
2,1,73,708,1071593
3,1,73,708,1071593
4,1,73,708,1071593
5,1,73,708,1071593
6,1,73,708,1071593
7,1,73,708,1071593
8,1,73,708,1071593
9,1,73,708,1071593
10,1,73,708,1071593
11,1,73,708,1071593
12,1,73,708,1071593
13,1,73,708,883659
14,1,73,708,883659
15,1,73,708,883659
16,1,73,708,883659
17,1,73,708,883659
18,1,73,708,883659
19,1,73,708,883659
20,1,73,708,883659
1,1,74,709,1073153
2,1,74,709,1073153
3,1,74,709,1073153
4,1,74,709,1073153
5,1,74,709,1073153
6,1,74,709,1073153
7,1,74,709,1073153
8,1,74,709,1073153
9,1,74,709,1073153
10,1,74,709,1073153
11,1,74,709,1073153
12,1,74,709,1073153
13,1,74,709,884946
14,1,74,709,884946
15,1,74,709,884946
16,1,74,709,884946
17,1,74,709,884946
18,1,74,709,884946
19,1,74,709,884946
20,1,74,709,884946
1,1,75,663,1004029
2,1,75,663,1004029
3,1,75,663,1004029
4,1,75,663,1004029
5,1,75,663,1004029
6,1,75,663,1004029
7,1,75,663,1004029
8,1,75,663,1004029
9,1,75,663,1004029
10,1,75,663,1004029
11,1,75,663,1004029
12,1,75,663,1004029
13,1,75,663,827944
14,1,75,663,827944
15,1,75,663,827944
16,1,75,663,827944
17,1,75,663,827944
18,1,75,663,827944
19,1,75,663,827944
20,1,75,663,827944
1,1,76,659,997475
2,1,76,659,997475
3,1,76,659,997475
4,1,76,659,997475
5,1,76,659,997475
6,1,76,659,997475
7,1,76,659,997475
8,1,76,659,997475
9,1,76,659,997475
10,1,76,659,997475
11,1,76,659,997475
12,1,76,659,997475
13,1,76,659,822539
14,1,76,659,822539
15,1,76,659,822539
16,1,76,659,822539
17,1,76,659,822539
18,1,76,659,822539
19,1,76,659,822539
20,1,76,659,822539
1,1,77,661,1001786
2,1,77,661,1001786
3,1,77,661,1001786
4,1,77,661,1001786
5,1,77,661,1001786
6,1,77,661,1001786
7,1,77,661,1001786
8,1,77,661,1001786
9,1,77,661,1001786
10,1,77,661,1001786
11,1,77,661,1001786
12,1,77,661,1001786
13,1,77,661,826094
14,1,77,661,826094
15,1,77,661,826094
16,1,77,661,826094
17,1,77,661,826094
18,1,77,661,826094
19,1,77,661,826094
20,1,77,661,826094
1,1,78,671,1015930
2,1,78,671,1015930
3,1,78,671,1015930
4,1,78,671,1015930
5,1,78,671,1015930
6,1,78,671,1015930
7,1,78,671,1015930
8,1,78,671,1015930
9,1,78,671,1015930
10,1,78,671,1015930
11,1,78,671,1015930
12,1,78,671,1015930
13,1,78,671,837758
14,1,78,671,837758
15,1,78,671,837758
16,1,78,671,837758
17,1,78,671,837758
18,1,78,671,837758
19,1,78,671,837758
20,1,78,671,837758
1,1,79,687,1041155
2,1,79,687,1041155
3,1,79,687,1041155
4,1,79,687,1041155
5,1,79,687,1041155
6,1,79,687,1041155
7,1,79,687,1041155
8,1,79,687,1041155
9,1,79,687,1041155
10,1,79,687,1041155
11,1,79,687,1041155
12,1,79,687,1041155
13,1,79,687,858559
14,1,79,687,858559
15,1,79,687,858559
16,1,79,687,858559
17,1,79,687,858559
18,1,79,687,858559
19,1,79,687,858559
20,1,79,687,858559
1,1,80,662,1002277
2,1,80,662,1002277
3,1,80,662,1002277
4,1,80,662,1002277
5,1,80,662,1002277
6,1,80,662,1002277
7,1,80,662,1002277
8,1,80,662,1002277
9,1,80,662,1002277
10,1,80,662,1002277
11,1,80,662,1002277
12,1,80,662,1002277
13,1,80,662,826499
14,1,80,662,826499
15,1,80,662,826499
16,1,80,662,826499
17,1,80,662,826499
18,1,80,662,826499
19,1,80,662,826499
20,1,80,662,826499
1,1,81,670,1015471
2,1,81,670,1015471
