#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 2,3
# Vessel count: 15,15
# Number of cargoes: 70
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 5 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
30
# for each vessel: vessel index, home port, starting time, capacity
1,8,53,100
2,13,70,100
3,31,78,100
4,14,0,100
5,12,0,100
6,12,0,100
7,27,0,100
8,38,47,100
9,19,0,100
10,17,47,100
11,24,113,100
12,32,0,100
13,9,185,100
14,31,80,100
15,16,0,100
16,22,217,100
17,19,45,100
18,3,56,100
19,37,150,100
20,20,218,100
21,20,209,100
22,28,0,100
23,36,0,100
24,24,100,100
25,6,21,100
26,27,284,100
27,4,0,100
28,30,0,100
29,34,0,100
30,37,0,100
# number of cargoes
70
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,3,4,7,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,68,70
2,1,3,4,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,66,68,70
3,1,3,4,8,9,10,11,13,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,57,59,60,62,63,64,65,66,68,70
4,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
5,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
6,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
7,1,2,3,4,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,59,60,62,63,64,65,66,67,68,70
8,1,3,4,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,59,60,62,64,68,70
9,1,2,3,4,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,59,60,62,63,64,65,66,67,68,70
10,1,2,3,4,7,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,59,60,62,63,65,68,70
11,1,3,4,10,11,13,16,17,18,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,60,62,63,68,70
12,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
13,1,3,4,10,11,13,16,19,20,21,23,24,26,27,29,30,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,63,68,70
14,1,3,4,8,9,10,11,13,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,66,68,70
15,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
16,1,3,4,10,13,16,19,20,21,23,24,26,27,29,30,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,63,68,70
17,1,3,4,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,65,67,68,70
18,1,3,4,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,65,68,70
19,1,3,4,10,13,16,19,20,21,23,24,26,27,29,32,33,35,36,38,41,44,45,46,47,49,50,51,52,54,56,60,62,68,70
20,1,3,4,10,13,16,17,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,68,70
21,1,3,4,10,13,16,17,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,68,70
22,1,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
23,1,3,4,5,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,53,54,55,56,57,59,60,62,63,64,66,68,70
24,1,3,4,10,11,13,16,17,18,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,60,62,63,65,68,70
25,1,3,4,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,66,67,68,70
26,1,3,4,10,13,16,20,21,23,24,26,27,29,30,32,33,35,36,38,41,43,44,46,47,49,50,52,56,60,62,68,70
27,1,3,4,5,6,8,9,10,11,13,14,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,41,43,44,45,46,47,49,50,51,52,53,54,55,56,57,59,60,61,62,63,64,65,66,68,69,70
28,1,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,68,69,70
29,1,3,4,5,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,57,59,60,62,63,64,66,68,70
30,1,3,4,5,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,59,60,62,64,68,70
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
30,13,11,73,48601
1,13,12,6,3709
2,13,12,6,3709
3,13,12,6,3709
4,13,12,6,3709
5,13,12,6,3709
6,13,12,6,3709
7,13,12,6,3709
8,13,12,6,3709
9,13,12,6,3709
10,13,12,6,3709
11,13,12,6,3709
12,13,12,6,3709
13,13,12,6,3709
14,13,12,6,3709
15,13,12,6,3709
16,13,12,8,5083
17,13,12,8,5083
18,13,12,8,5083
19,13,12,8,5083
20,13,12,8,5083
21,13,12,8,5083
22,13,12,8,5083
23,13,12,8,5083
24,13,12,8,5083
25,13,12,8,5083
26,13,12,8,5083
27,13,12,8,5083
28,13,12,8,5083
29,13,12,8,5083
30,13,12,8,5083
1,13,13,0,0
2,13,13,0,0
3,13,13,0,0
4,13,13,0,0
5,13,13,0,0
6,13,13,0,0
7,13,13,0,0
8,13,13,0,0
9,13,13,0,0
10,13,13,0,0
11,13,13,0,0
12,13,13,0,0
13,13,13,0,0
14,13,13,0,0
15,13,13,0,0
16,13,13,0,0
17,13,13,0,0
18,13,13,0,0
19,13,13,0,0
20,13,13,0,0
21,13,13,0,0
22,13,13,0,0
23,13,13,0,0
24,13,13,0,0
25,13,13,0,0
26,13,13,0,0
27,13,13,0,0
28,13,13,0,0
29,13,13,0,0
30,13,13,0,0
1,13,14,33,19415
2,13,14,33,19415
3,13,14,33,19415
4,13,14,33,19415
5,13,14,33,19415
6,13,14,33,19415
7,13,14,33,19415
8,13,14,33,19415
9,13,14,33,19415
10,13,14,33,19415
11,13,14,33,19415
12,13,14,33,19415
13,13,14,33,19415
14,13,14,33,19415
15,13,14,33,19415
16,13,14,40,26608
17,13,14,40,26608
18,13,14,40,26608
19,13,14,40,26608
20,13,14,40,26608
21,13,14,40,26608
22,13,14,40,26608
23,13,14,40,26608
24,13,14,40,26608
25,13,14,40,26608
26,13,14,40,26608
27,13,14,40,26608
28,13,14,40,26608
29,13,14,40,26608
30,13,14,40,26608
1,13,15,49,29107
2,13,15,49,29107
3,13,15,49,29107
4,13,15,49,29107
5,13,15,49,29107
6,13,15,49,29107
7,13,15,49,29107
8,13,15,49,29107
9,13,15,49,29107
10,13,15,49,29107
11,13,15,49,29107
12,13,15,49,29107
13,13,15,49,29107
14,13,15,49,29107
15,13,15,49,29107
16,13,15,60,39890
17,13,15,60,39890
18,13,15,60,39890
19,13,15,60,39890
20,13,15,60,39890
21,13,15,60,39890
22,13,15,60,39890
23,13,15,60,39890
24,13,15,60,39890
25,13,15,60,39890
26,13,15,60,39890
27,13,15,60,39890
28,13,15,60,39890
29,13,15,60,39890
30,13,15,60,39890
1,13,16,37,21656
2,13,16,37,21656
3,13,16,37,21656
4,13,16,37,21656
5,13,16,37,21656
6,13,16,37,21656
7,13,16,37,21656
8,13,16,37,21656
9,13,16,37,21656
10,13,16,37,21656
11,13,16,37,21656
12,13,16,37,21656
13,13,16,37,21656
14,13,16,37,21656
15,13,16,37,21656
16,13,16,44,29679
17,13,16,44,29679
18,13,16,44,29679
19,13,16,44,29679
20,13,16,44,29679
21,13,16,44,29679
22,13,16,44,29679
23,13,16,44,29679
24,13,16,44,29679
25,13,16,44,29679
26,13,16,44,29679
27,13,16,44,29679
28,13,16,44,29679
29,13,16,44,29679
30,13,16,44,29679
1,13,17,80,47321
2,13,17,80,47321
3,13,17,80,47321
4,13,17,80,47321
5,13,17,80,47321
6,13,17,80,47321
7,13,17,80,47321
8,13,17,80,47321
9,13,17,80,47321
10,13,17,80,47321
11,13,17,80,47321
12,13,17,80,47321
13,13,17,80,47321
14,13,17,80,47321
15,13,17,80,47321
16,13,17,97,64852
17,13,17,97,64852
18,13,17,97,64852
19,13,17,97,64852
20,13,17,97,64852
21,13,17,97,64852
22,13,17,97,64852
23,13,17,97,64852
24,13,17,97,64852
25,13,17,97,64852
26,13,17,97,64852
27,13,17,97,64852
28,13,17,97,64852
29,13,17,97,64852
30,13,17,97,64852
1,13,18,102,60204
2,13,18,102,60204
3,13,18,102,60204
4,13,18,102,60204
5,13,18,102,60204
6,13,18,102,60204
7,13,18,102,60204
8,13,18,102,60204
9,13,18,102,60204
10,13,18,102,60204
11,13,18,102,60204
12,13,18,102,60204
13,13,18,102,60204
14,13,18,102,60204
15,13,18,102,60204
16,13,18,123,82508
17,13,18,123,82508
18,13,18,123,82508
19,13,18,123,82508
20,13,18,123,82508
21,13,18,123,82508
22,13,18,123,82508
23,13,18,123,82508
24,13,18,123,82508
25,13,18,123,82508
26,13,18,123,82508
27,13,18,123,82508
28,13,18,123,82508
29,13,18,123,82508
30,13,18,123,82508
1,13,19,66,38911
2,13,19,66,38911
3,13,19,66,38911
4,13,19,66,38911
5,13,19,66,38911
6,13,19,66,38911
7,13,19,66,38911
8,13,19,66,38911
9,13,19,66,38911
10,13,19,66,38911
11,13,19,66,38911
12,13,19,66,38911
13,13,19,66,38911
14,13,19,66,38911
15,13,19,66,38911
16,13,19,80,53327
17,13,19,80,53327
18,13,19,80,53327
19,13,19,80,53327
20,13,19,80,53327
21,13,19,80,53327
22,13,19,80,53327
23,13,19,80,53327
24,13,19,80,53327
25,13,19,80,53327
26,13,19,80,53327
27,13,19,80,53327
28,13,19,80,53327
29,13,19,80,53327
30,13,19,80,53327
1,13,20,47,27528
2,13,20,47,27528
3,13,20,47,27528
4,13,20,47,27528
5,13,20,47,27528
6,13,20,47,27528
7,13,20,47,27528
8,13,20,47,27528
9,13,20,47,27528
10,13,20,47,27528
11,13,20,47,27528
12,13,20,47,27528
13,13,20,47,27528
14,13,20,47,27528
15,13,20,47,27528
16,13,20,56,37726
17,13,20,56,37726
18,13,20,56,37726
19,13,20,56,37726
20,13,20,56,37726
21,13,20,56,37726
22,13,20,56,37726
23,13,20,56,37726
24,13,20,56,37726
25,13,20,56,37726
26,13,20,56,37726
27,13,20,56,37726
28,13,20,56,37726
29,13,20,56,37726
30,13,20,56,37726
1,13,21,48,28553
2,13,21,48,28553
3,13,21,48,28553
4,13,21,48,28553
5,13,21,48,28553
6,13,21,48,28553
7,13,21,48,28553
8,13,21,48,28553
9,13,21,48,28553
10,13,21,48,28553
11,13,21,48,28553
12,13,21,48,28553
13,13,21,48,28553
14,13,21,48,28553
15,13,21,48,28553
16,13,21,58,39131
17,13,21,58,39131
18,13,21,58,39131
19,13,21,58,39131
20,13,21,58,39131
21,13,21,58,39131
22,13,21,58,39131
23,13,21,58,39131
24,13,21,58,39131
25,13,21,58,39131
26,13,21,58,39131
27,13,21,58,39131
28,13,21,58,39131
29,13,21,58,39131
30,13,21,58,39131
1,13,22,69,40929
2,13,22,69,40929
3,13,22,69,40929
4,13,22,69,40929
5,13,22,69,40929
6,13,22,69,40929
7,13,22,69,40929
8,13,22,69,40929
9,13,22,69,40929
10,13,22,69,40929
11,13,22,69,40929
12,13,22,69,40929
13,13,22,69,40929
14,13,22,69,40929
15,13,22,69,40929
16,13,22,84,56092
17,13,22,84,56092
18,13,22,84,56092
19,13,22,84,56092
20,13,22,84,56092
21,13,22,84,56092
22,13,22,84,56092
23,13,22,84,56092
24,13,22,84,56092
25,13,22,84,56092
26,13,22,84,56092
27,13,22,84,56092
28,13,22,84,56092
29,13,22,84,56092
30,13,22,84,56092
1,13,23,68,39969
2,13,23,68,39969
3,13,23,68,39969
4,13,23,68,39969
5,13,23,68,39969
6,13,23,68,39969
7,13,23,68,39969
8,13,23,68,39969
9,13,23,68,39969
10,13,23,68,39969
11,13,23,68,39969
12,13,23,68,39969
13,13,23,68,39969
14,13,23,68,39969
15,13,23,68,39969
16,13,23,82,54776
17,13,23,82,54776
18,13,23,82,54776
19,13,23,82,54776
20,13,23,82,54776
21,13,23,82,54776
22,13,23,82,54776
23,13,23,82,54776
24,13,23,82,54776
25,13,23,82,54776
26,13,23,82,54776
27,13,23,82,54776
28,13,23,82,54776
29,13,23,82,54776
30,13,23,82,54776
1,13,24,69,40929
2,13,24,69,40929
3,13,24,69,40929
4,13,24,69,40929
5,13,24,69,40929
6,13,24,69,40929
7,13,24,69,40929
8,13,24,69,40929
9,13,24,69,40929
10,13,24,69,40929
11,13,24,69,40929
12,13,24,69,40929
13,13,24,69,40929
14,13,24,69,40929
15,13,24,69,40929
16,13,24,84,56092
17,13,24,84,56092
18,13,24,84,56092
19,13,24,84,56092
20,13,24,84,56092
21,13,24,84,56092
22,13,24,84,56092
23,13,24,84,56092
24,13,24,84,56092
25,13,24,84,56092
26,13,24,84,56092
27,13,24,84,56092
28,13,24,84,56092
29,13,24,84,56092
30,13,24,84,56092
1,13,25,49,29037
2,13,25,49,29037
3,13,25,49,29037
4,13,25,49,29037
5,13,25,49,29037
6,13,25,49,29037
7,13,25,49,29037
8,13,25,49,29037
9,13,25,49,29037
10,13,25,49,29037
11,13,25,49,29037
12,13,25,49,29037
13,13,25,49,29037
14,13,25,49,29037
15,13,25,49,29037
16,13,25,59,39794
17,13,25,59,39794
18,13,25,59,39794
19,13,25,59,39794
20,13,25,59,39794
21,13,25,59,39794
22,13,25,59,39794
23,13,25,59,39794
24,13,25,59,39794
25,13,25,59,39794
26,13,25,59,39794
27,13,25,59,39794
28,13,25,59,39794
29,13,25,59,39794
30,13,25,59,39794
1,13,26,35,20740
2,13,26,35,20740
3,13,26,35,20740
4,13,26,35,20740
5,13,26,35,20740
6,13,26,35,20740
7,13,26,35,20740
8,13,26,35,20740
9,13,26,35,20740
10,13,26,35,20740
11,13,26,35,20740
12,13,26,35,20740
13,13,26,35,20740
14,13,26,35,20740
15,13,26,35,20740
16,13,26,42,28424
17,13,26,42,28424
18,13,26,42,28424
19,13,26,42,28424
20,13,26,42,28424
21,13,26,42,28424
22,13,26,42,28424
23,13,26,42,28424
24,13,26,42,28424
25,13,26,42,28424
26,13,26,42,28424
27,13,26,42,28424
28,13,26,42,28424
29,13,26,42,28424
30,13,26,42,28424
1,13,27,85,49937
2,13,27,85,49937
3,13,27,85,49937
4,13,27,85,49937
5,13,27,85,49937
6,13,27,85,49937
7,13,27,85,49937
8,13,27,85,49937
9,13,27,85,49937
10,13,27,85,49937
11,13,27,85,49937
12,13,27,85,49937
13,13,27,85,49937
14,13,27,85,49937
15,13,27,85,49937
16,13,27,102,68437
17,13,27,102,68437
18,13,27,102,68437
19,13,27,102,68437
20,13,27,102,68437
21,13,27,102,68437
22,13,27,102,68437
23,13,27,102,68437
24,13,27,102,68437
25,13,27,102,68437
26,13,27,102,68437
27,13,27,102,68437
28,13,27,102,68437
29,13,27,102,68437
30,13,27,102,68437
1,13,28,17,10236
2,13,28,17,10236
3,13,28,17,10236
4,13,28,17,10236
5,13,28,17,10236
6,13,28,17,10236
7,13,28,17,10236
8,13,28,17,10236
9,13,28,17,10236
10,13,28,17,10236
11,13,28,17,10236
12,13,28,17,10236
13,13,28,17,10236
14,13,28,17,10236
15,13,28,17,10236
16,13,28,21,14028
17,13,28,21,14028
18,13,28,21,14028
19,13,28,21,14028
20,13,28,21,14028
21,13,28,21,14028
22,13,28,21,14028
23,13,28,21,14028
24,13,28,21,14028
25,13,28,21,14028
26,13,28,21,14028
27,13,28,21,14028
28,13,28,21,14028
29,13,28,21,14028
30,13,28,21,14028
1,13,29,93,54677
2,13,29,93,54677
3,13,29,93,54677
4,13,29,93,54677
5,13,29,93,54677
6,13,29,93,54677
7,13,29,93,54677
8,13,29,93,54677
9,13,29,93,54677
10,13,29,93,54677
11,13,29,93,54677
12,13,29,93,54677
13,13,29,93,54677
14,13,29,93,54677
15,13,29,93,54677
16,13,29,112,74934
17,13,29,112,74934
18,13,29,112,74934
19,13,29,112,74934
20,13,29,112,74934
21,13,29,112,74934
22,13,29,112,74934
23,13,29,112,74934
24,13,29,112,74934
25,13,29,112,74934
26,13,29,112,74934
27,13,29,112,74934
28,13,29,112,74934
29,13,29,112,74934
30,13,29,112,74934
1,13,30,17,9890
2,13,30,17,9890
3,13,30,17,9890
4,13,30,17,9890
5,13,30,17,9890
6,13,30,17,9890
7,13,30,17,9890
8,13,30,17,9890
9,13,30,17,9890
10,13,30,17,9890
11,13,30,17,9890
12,13,30,17,9890
13,13,30,17,9890
14,13,30,17,9890
15,13,30,17,9890
16,13,30,20,13553
17,13,30,20,13553
18,13,30,20,13553
19,13,30,20,13553
20,13,30,20,13553
21,13,30,20,13553
22,13,30,20,13553
23,13,30,20,13553
24,13,30,20,13553
25,13,30,20,13553
26,13,30,20,13553
27,13,30,20,13553
28,13,30,20,13553
29,13,30,20,13553
30,13,30,20,13553
1,13,31,32,18703
2,13,31,32,18703
3,13,31,32,18703
4,13,31,32,18703
5,13,31,32,18703
6,13,31,32,18703
7,13,31,32,18703
8,13,31,32,18703
9,13,31,32,18703
10,13,31,32,18703
11,13,31,32,18703
12,13,31,32,18703
13,13,31,32,18703
14,13,31,32,18703
15,13,31,32,18703
16,13,31,38,25632
17,13,31,38,25632
18,13,31,38,25632
19,13,31,38,25632
20,13,31,38,25632
21,13,31,38,25632
22,13,31,38,25632
23,13,31,38,25632
24,13,31,38,25632
25,13,31,38,25632
26,13,31,38,25632
27,13,31,38,25632
28,13,31,38,25632
29,13,31,38,25632
30,13,31,38,25632
1,13,32,50,29370
2,13,32,50,29370
3,13,32,50,29370
4,13,32,50,29370
5,13,32,50,29370
6,13,32,50,29370
7,13,32,50,29370
8,13,32,50,29370
9,13,32,50,29370
10,13,32,50,29370
11,13,32,50,29370
12,13,32,50,29370
13,13,32,50,29370
14,13,32,50,29370
15,13,32,50,29370
16,13,32,60,40251
17,13,32,60,40251
18,13,32,60,40251
19,13,32,60,40251
20,13,32,60,40251
21,13,32,60,40251
22,13,32,60,40251
23,13,32,60,40251
24,13,32,60,40251
25,13,32,60,40251
26,13,32,60,40251
27,13,32,60,40251
28,13,32,60,40251
29,13,32,60,40251
30,13,32,60,40251
1,13,33,63,37405
2,13,33,63,37405
3,13,33,63,37405
4,13,33,63,37405
5,13,33,63,37405
6,13,33,63,37405
7,13,33,63,37405
8,13,33,63,37405
9,13,33,63,37405
10,13,33,63,37405
11,13,33,63,37405
12,13,33,63,37405
13,13,33,63,37405
14,13,33,63,37405
15,13,33,63,37405
16,13,33,77,51263
17,13,33,77,51263
18,13,33,77,51263
19,13,33,77,51263
20,13,33,77,51263
21,13,33,77,51263
22,13,33,77,51263
23,13,33,77,51263
24,13,33,77,51263
25,13,33,77,51263
26,13,33,77,51263
27,13,33,77,51263
28,13,33,77,51263
29,13,33,77,51263
30,13,33,77,51263
1,13,34,126,74208
2,13,34,126,74208
3,13,34,126,74208
4,13,34,126,74208
5,13,34,126,74208
6,13,34,126,74208
7,13,34,126,74208
8,13,34,126,74208
9,13,34,126,74208
10,13,34,126,74208
11,13,34,126,74208
12,13,34,126,74208
13,13,34,126,74208
14,13,34,126,74208
15,13,34,126,74208
16,13,34,152,101700
17,13,34,152,101700
18,13,34,152,101700
19,13,34,152,101700
20,13,34,152,101700
21,13,34,152,101700
22,13,34,152,101700
23,13,34,152,101700
24,13,34,152,101700
25,13,34,152,101700
26,13,34,152,101700
27,13,34,152,101700
28,13,34,152,101700
29,13,34,152,101700
30,13,34,152,101700
1,13,35,162,95371
2,13,35,162,95371
3,13,35,162,95371
4,13,35,162,95371
5,13,35,162,95371
6,13,35,162,95371
7,13,35,162,95371
8,13,35,162,95371
9,13,35,162,95371
10,13,35,162,95371
11,13,35,162,95371
12,13,35,162,95371
13,13,35,162,95371
14,13,35,162,95371
15,13,35,162,95371
16,13,35,195,130703
17,13,35,195,130703
18,13,35,195,130703
19,13,35,195,130703
20,13,35,195,130703
21,13,35,195,130703
22,13,35,195,130703
23,13,35,195,130703
24,13,35,195,130703
25,13,35,195,130703
26,13,35,195,130703
27,13,35,195,130703
28,13,35,195,130703
29,13,35,195,130703
30,13,35,195,130703
1,13,36,123,72599
2,13,36,123,72599
3,13,36,123,72599
4,13,36,123,72599
5,13,36,123,72599
6,13,36,123,72599
7,13,36,123,72599
8,13,36,123,72599
9,13,36,123,72599
10,13,36,123,72599
11,13,36,123,72599
12,13,36,123,72599
13,13,36,123,72599
14,13,36,123,72599
15,13,36,123,72599
16,13,36,149,99494
17,13,36,149,99494
18,13,36,149,99494
19,13,36,149,99494
20,13,36,149,99494
21,13,36,149,99494
22,13,36,149,99494
23,13,36,149,99494
24,13,36,149,99494
25,13,36,149,99494
26,13,36,149,99494
27,13,36,149,99494
28,13,36,149,99494
29,13,36,149,99494
30,13,36,149,99494
1,13,37,178,105133
2,13,37,178,105133
3,13,37,178,105133
4,13,37,178,105133
5,13,37,178,105133
6,13,37,178,105133
7,13,37,178,105133
8,13,37,178,105133
9,13,37,178,105133
10,13,37,178,105133
11,13,37,178,105133
12,13,37,178,105133
13,13,37,178,105133
14,13,37,178,105133
15,13,37,178,105133
16,13,37,215,144082
17,13,37,215,144082
18,13,37,215,144082
19,13,37,215,144082
20,13,37,215,144082
21,13,37,215,144082
22,13,37,215,144082
23,13,37,215,144082
24,13,37,215,144082
25,13,37,215,144082
26,13,37,215,144082
27,13,37,215,144082
28,13,37,215,144082
29,13,37,215,144082
30,13,37,215,144082
1,13,38,173,101959
2,13,38,173,101959
3,13,38,173,101959
4,13,38,173,101959
5,13,38,173,101959
6,13,38,173,101959
7,13,38,173,101959
8,13,38,173,101959
9,13,38,173,101959
10,13,38,173,101959
11,13,38,173,101959
12,13,38,173,101959
13,13,38,173,101959
14,13,38,173,101959
15,13,38,173,101959
16,13,38,209,139731
17,13,38,209,139731
18,13,38,209,139731
19,13,38,209,139731
20,13,38,209,139731
21,13,38,209,139731
22,13,38,209,139731
23,13,38,209,139731
24,13,38,209,139731
25,13,38,209,139731
26,13,38,209,139731
27,13,38,209,139731
28,13,38,209,139731
29,13,38,209,139731
30,13,38,209,139731
1,13,39,124,73371
2,13,39,124,73371
3,13,39,124,73371
4,13,39,124,73371
5,13,39,124,73371
6,13,39,124,73371
7,13,39,124,73371
8,13,39,124,73371
9,13,39,124,73371
10,13,39,124,73371
11,13,39,124,73371
12,13,39,124,73371
13,13,39,124,73371
14,13,39,124,73371
15,13,39,124,73371
16,13,39,150,100552
17,13,39,150,100552
18,13,39,150,100552
19,13,39,150,100552
20,13,39,150,100552
21,13,39,150,100552
22,13,39,150,100552
23,13,39,150,100552
24,13,39,150,100552
25,13,39,150,100552
26,13,39,150,100552
27,13,39,150,100552
28,13,39,150,100552
29,13,39,150,100552
30,13,39,150,100552
1,14,1,22,12977
2,14,1,22,12977
3,14,1,22,12977
4,14,1,22,12977
5,14,1,22,12977
6,14,1,22,12977
7,14,1,22,12977
8,14,1,22,12977
9,14,1,22,12977
10,14,1,22,12977
11,14,1,22,12977
12,14,1,22,12977
13,14,1,22,12977
14,14,1,22,12977
15,14,1,22,12977
16,14,1,27,17784
17,14,1,27,17784
18,14,1,27,17784
19,14,1,27,17784
20,14,1,27,17784
21,14,1,27,17784
22,14,1,27,17784
23,14,1,27,17784
24,14,1,27,17784
25,14,1,27,17784
26,14,1,27,17784
27,14,1,27,17784
28,14,1,27,17784
29,14,1,27,17784
30,14,1,27,17784
1,14,2,45,26299
2,14,2,45,26299
3,14,2,45,26299
4,14,2,45,26299
5,14,2,45,26299
6,14,2,45,26299
7,14,2,45,26299
8,14,2,45,26299
9,14,2,45,26299
10,14,2,45,26299
11,14,2,45,26299
12,14,2,45,26299
13,14,2,45,26299
14,14,2,45,26299
15,14,2,45,26299
16,14,2,54,36043
17,14,2,54,36043
18,14,2,54,36043
19,14,2,54,36043
20,14,2,54,36043
21,14,2,54,36043
22,14,2,54,36043
23,14,2,54,36043
24,14,2,54,36043
25,14,2,54,36043
26,14,2,54,36043
27,14,2,54,36043
28,14,2,54,36043
29,14,2,54,36043
30,14,2,54,36043
1,14,3,7,4239
2,14,3,7,4239
3,14,3,7,4239
4,14,3,7,4239
5,14,3,7,4239
6,14,3,7,4239
7,14,3,7,4239
8,14,3,7,4239
9,14,3,7,4239
10,14,3,7,4239
11,14,3,7,4239
12,14,3,7,4239
13,14,3,7,4239
14,14,3,7,4239
15,14,3,7,4239
16,14,3,9,5810
17,14,3,9,5810
18,14,3,9,5810
19,14,3,9,5810
20,14,3,9,5810
21,14,3,9,5810
22,14,3,9,5810
23,14,3,9,5810
24,14,3,9,5810
25,14,3,9,5810
26,14,3,9,5810
27,14,3,9,5810
28,14,3,9,5810
29,14,3,9,5810
30,14,3,9,5810
1,14,4,103,60903
2,14,4,103,60903
3,14,4,103,60903
4,14,4,103,60903
5,14,4,103,60903
6,14,4,103,60903
7,14,4,103,60903
8,14,4,103,60903
9,14,4,103,60903
10,14,4,103,60903
11,14,4,103,60903
12,14,4,103,60903
